,year,month,time,CGR,tmp_cru,pre_cru,pre_gpcc,tws_grace,nina34,nina3,nina4,eruption
1997-08-01,1997,8,1997-08-01,-2.070799870384614,-0.1278206968392916,-1.4851391002704195,-2.991212964872987,4.133594619099175,0.32626398751722074,0.3761169390119143,0.2718218353603541,0
1997-09-01,1997,9,1997-09-01,-2.2883543970512066,-0.09268762534770654,-2.3637230643152547,-4.791023106995115,2.895709051181423,0.5408061896295145,0.6538671153200599,0.35830246119463416,0
1997-10-01,1997,10,1997-10-01,-1.2277607027197028,-0.058369797938948524,-3.118854478256878,-6.429228258506063,1.4793921334225644,0.773702092162431,0.9591415660874808,0.43148719203116903,0
1997-11-01,1997,11,1997-11-01,-0.46551264441818824,-0.002871645881163315,-3.3302577319817717,-7.384779518560964,0.45297333632238956,1.0082625666884235,1.2860731122828064,0.5071499180823953,0
1997-12-01,1997,12,1997-12-01,0.6160754826146431,0.02122424497105352,-2.4141184323278964,-7.349298486916999,-0.3012410010747704,1.2521987425816563,1.644791881362369,0.5696846100888546,0
1998-01-01,1998,1,1998-01-01,0.6750950138756076,0.05856393339149364,-3.866780519731469,-8.499113283273088,-1.2009130076668284,1.4944618623929056,1.9751658534199106,0.621360939231595,0
1998-02-01,1998,2,1998-02-01,0.1164028017912489,0.17102191856393734,-5.266604081265153,-10.027181647815146,-3.074868230017558,1.6942262856477117,2.238876488704387,0.65387232464498,0
1998-03-01,1998,3,1998-03-01,1.8585739805831378,0.21981849918824087,-6.69752624238397,-11.092269002503075,-5.082555122596331,1.8265146193128179,2.4276339631418056,0.658131480650572,0
1998-04-01,1998,4,1998-04-01,0.980359625546266,0.3149226419532042,-7.30068094655201,-11.467763722618514,-7.47746734584621,1.8779481663850064,2.5738504286743424,0.6023130676188593,0
1998-05-01,1998,5,1998-05-01,2.019292932627805,0.3805853748000819,-6.549325757399284,-10.881135512738156,-9.659539327397143,1.8718904544550794,2.6350840963235687,0.5356896000995157,0
1998-06-01,1998,6,1998-06-01,3.3136563360201348,0.40480748700066127,-5.650649870138768,-9.616700274516456,-11.095140720703423,1.7483265211368595,2.5396392744479788,0.4540418027091507,0
1998-07-01,1998,7,1998-07-01,3.564468567316943,0.4273428656617611,-4.837311866421045,-9.31389008675845,-12.087994888655853,1.535604574903028,2.3333778500214626,0.34908894467870133,0
1998-08-01,1998,8,1998-08-01,3.942910725107025,0.44877353645567963,-3.449600732347023,-7.357427440987346,-12.407387814562428,1.2712098184856173,2.0612711399077135,0.2216119981795845,0
1998-09-01,1998,9,1998-09-01,3.9805425422042124,0.42402255707113723,-1.5849617575061203,-4.601159684682721,-11.964613667815216,0.9884830048151345,1.744999979898416,0.07913724953870262,0
1998-10-01,1998,10,1998-10-01,3.656225092102474,0.4221968702356816,-0.6625719566496362,-2.1324634809224374,-11.3670617573245,0.6699313917129839,1.405411596094387,-0.08164263607889424,0
1998-11-01,1998,11,1998-11-01,2.4797375494445224,0.4067986112395755,0.35138207516490555,-0.6259287017143306,-10.64374574974711,0.34720709768434166,1.0608110866871312,-0.2607796198226153,0
1998-12-01,1998,12,1998-12-01,1.9850020235775565,0.39405880748846617,0.43834572286508355,0.4464486510591467,-10.151073712657722,0.015324597850333233,0.6937263338138412,-0.432388496071268,0
1999-01-01,1999,1,1999-01-01,2.3420965000611496,0.36236395053256826,1.7071580317728023,2.031555749909483,-9.29577453883444,-0.32406382503098663,0.33246269377246657,-0.6265209488712641,0
1999-02-01,1999,2,1999-02-01,2.805682382130039,0.30911747653526545,3.1506332635743606,3.83856709685555,-8.142492697466617,-0.6034509511753579,0.051200698670517984,-0.8131510764576254,0
1999-03-01,1999,3,1999-03-01,1.3101464207188225,0.28936506028009706,5.1678393256930555,6.042975072122776,-6.495768044386071,-0.7944822918815466,-0.15251847700098303,-0.9513687568532483,0
1999-04-01,1999,4,1999-04-01,1.0495169618341356,0.21346524408458395,5.859607444665091,7.190577008785922,-4.53827923061587,-0.952200275942472,-0.362110928142142,-1.0471611103977863,0
1999-05-01,1999,5,1999-05-01,-0.6593574316561814,0.14477722402967153,5.872714688600072,7.861915596453722,-2.4779892185820938,-1.0957433230404923,-0.545854987990495,-1.1120923515345913,0
1999-06-01,1999,6,1999-06-01,-1.1543013729294558,0.10591069524130195,5.327413846123314,7.937764256742767,-0.7045935505628206,-1.1626254166535357,-0.6521114487808144,-1.1378801264925527,0
1999-07-01,1999,7,1999-07-01,-0.5201891250757293,0.05245653033496772,5.209858626675366,8.305897268603424,0.8459610128442112,-1.1778326626688003,-0.6841864157925057,-1.16864028942577,0
1999-08-01,1999,8,1999-08-01,-1.9523462151542958,-0.003844346237453805,5.491714077887057,8.466138690693205,2.3867435819018947,-1.1730455507111874,-0.6987738462204856,-1.1760902005916007,0
1999-09-01,1999,9,1999-09-01,-2.3195095080754706,-0.026892685096240765,5.508926583953465,7.867089363077195,3.6160636530520454,-1.1590904937243118,-0.7125268465982482,-1.1727045041152622,0
1999-10-01,1999,10,1999-10-01,-1.9197150888471455,-0.08052069891494873,6.166613670377792,8.05900257064326,5.105122313110548,-1.1401274032701318,-0.7454319944971375,-1.1426248048846235,0
1999-11-01,1999,11,1999-11-01,-1.4348897158053742,-0.1168533854513193,5.847443331162893,7.7811312491337485,6.086221320602846,-1.1503365295740386,-0.7991830286788588,-1.1284013706799063,0
1999-12-01,1999,12,1999-12-01,-1.9723057396290475,-0.14409298037068846,6.223191397548761,7.827267771087677,7.059532047968874,-1.1547043934054368,-0.8370863913413409,-1.1191507939675334,0
2000-01-01,2000,1,2000-01-01,-1.6791906445436728,-0.14585852243276465,5.69819685608111,6.9367035668389105,7.704394132325099,-1.1615777560663487,-0.8716690310244556,-1.0907563998894252,0
2000-02-01,2000,2,2000-02-01,-3.1113804055520546,-0.2036923937283906,6.807314280960763,7.40845279249183,8.57010181124736,-1.1809499076708077,-0.893750878544173,-1.0773598721856974,0
2000-03-01,2000,3,2000-03-01,-2.0937459893918158,-0.24275131831634916,6.659291622407589,7.329506308822434,9.8364254078745,-1.1836410550565188,-0.892471938712317,-1.0847450907773992,0
2000-04-01,2000,4,2000-04-01,-2.269244515892968,-0.22888625111448535,6.955510295974131,7.712877071097818,10.97585251288204,-1.163844248299454,-0.8345524084976003,-1.10384453421678,0
2000-05-01,2000,5,2000-05-01,-2.700182602837346,-0.21975763956035987,7.4770757646519375,8.004498189112685,11.93252150158559,-1.1398731207565596,-0.7982855915604551,-1.126250667841814,0
2000-06-01,2000,6,2000-06-01,-1.0438892754401996,-0.2369242751571634,8.121177574670753,8.678859009916652,13.108563637105203,-1.1067407294124079,-0.7728648602925781,-1.1186794942870437,0
2000-07-01,2000,7,2000-07-01,-3.1788349103353353,-0.24251815789722037,8.030204641218075,8.42466803151501,13.931911827861288,-1.0652674647293947,-0.7615969741215239,-1.0852485461838426,0
2000-08-01,2000,8,2000-08-01,-1.4799490604925944,-0.2188563050420502,7.2201290623269045,7.729097470910755,14.479925198668576,-1.0046329098683027,-0.7320085646518896,-1.0460069116117814,0
2000-09-01,2000,9,2000-09-01,0.6236332154002079,-0.20745355922073136,6.453308193899352,7.017899360092742,14.636251445698704,-0.9573306248571455,-0.6665863769498037,-1.0067634108367003,0
2000-10-01,2000,10,2000-10-01,-0.5315226940909394,-0.18997961404359853,5.45689741877289,6.226468901081915,14.547757765395394,-0.9133543065835651,-0.5936505451317962,-0.9808271036183104,0
2000-11-01,2000,11,2000-11-01,-0.5579470571083758,-0.18674995733564406,5.387798837634365,6.370436590840077,14.570731446225047,-0.8477166703375861,-0.5273942783812341,-0.9399133894656253,0
2000-12-01,2000,12,2000-12-01,-0.7333091573165882,-0.1940842982563671,5.409209890983721,6.4365759280634105,14.797222433293092,-0.7795717820787378,-0.45362447203398654,-0.9064737316474653,0
2001-01-01,2001,1,2001-01-01,-1.2922396926921367,-0.211156359246995,5.48682594250718,6.615381981902584,14.930939602825172,-0.693098898031793,-0.3507009567026632,-0.8705566404595808,0
2001-02-01,2001,2,2001-02-01,0.12972679218550887,-0.18032116846093052,3.9475440163208946,5.694804547463232,14.728059749747997,-0.6166250819714894,-0.27944387185986186,-0.8171378989686562,0
2001-03-01,2001,3,2001-03-01,-0.08791241366421865,-0.14413040456332224,4.079955325313817,5.766815608679086,14.05039532120288,-0.5751318251509338,-0.23898031226086913,-0.7578120629706455,0
2001-04-01,2001,4,2001-04-01,-0.7533513447687766,-0.12700491283902998,2.8140041188382194,4.695937028176049,13.171565199743476,-0.5436563128051008,-0.23522288244880682,-0.6885569707670021,0
2001-05-01,2001,5,2001-05-01,0.7539729016391613,-0.11959231289920444,1.781859451240192,4.241214693179252,11.860460855939872,-0.5005071577450397,-0.21645212823280618,-0.6142764012438173,0
2001-06-01,2001,6,2001-06-01,-0.8486713178857622,-0.12622713452290862,1.4303679043320598,4.047471208109499,10.64345725339752,-0.4506966661446216,-0.19102781037789976,-0.553351693267634,0
2001-07-01,2001,7,2001-07-01,-0.5767520524458433,-0.1089937008977834,1.1088256252160091,3.5079993582665048,9.62181938975242,-0.39837930472746763,-0.1622569047446485,-0.4857350199524809,0
2001-08-01,2001,8,2001-08-01,-0.9014012880974647,-0.09976370213408986,0.2536375711390987,2.6462595497308796,8.472970493324638,-0.3619006101988558,-0.14099915947878627,-0.4306408682290713,0
2001-09-01,2001,9,2001-09-01,-1.5881529828333258,-0.09227842929645727,-0.23214891893986572,2.420433643749554,7.516147722592118,-0.335421176620671,-0.1639080786876127,-0.37304537020346723,0
2001-10-01,2001,10,2001-10-01,-1.0819407854221743,-0.08792775953453513,0.05112872946950289,1.7901952446880915,6.32599826196155,-0.28893502572413976,-0.15847049894490686,-0.30375816310949777,0
2001-11-01,2001,11,2001-11-01,-1.1296971704898087,-0.07920154397472667,-0.5338681770829198,1.0355522600219178,5.38000571787327,-0.25412088526024373,-0.1572128310413749,-0.23366014113625105,0
2001-12-01,2001,12,2001-12-01,-0.7512894295243717,-0.0334132786305133,-1.1418373184412407,0.23129434511020808,4.072984756911187,-0.2118001228367135,-0.15427537968664104,-0.1452039037197827,0
2002-01-01,2002,1,2002-01-01,-0.010950344414774826,-0.03638639653176172,-1.36349849879172,-0.4214754129118363,2.9252444904576436,-0.16365138021614517,-0.16051789553920343,-0.03843685260791353,0
2002-02-01,2002,2,2002-02-01,-0.5699135115168724,-0.02386285705711097,-1.46382483108522,-0.9357329987760965,1.9924370054872866,-0.11466869849123329,-0.15759387555896354,0.06749800605989617,0
2002-03-01,2002,3,2002-03-01,-0.5958789288543234,-0.006132272364318819,-2.8586158165434865,-2.3287543112902775,0.7688084173813428,-0.07400104572900819,-0.14546371037413808,0.14683796651779002,0
2002-04-01,2002,4,2002-04-01,-0.6649463049041201,0.005366483770027658,-2.198203449534987,-2.4602665863783306,-0.566702892640033,-0.03168394793400776,-0.13587333830236337,0.2294415571157929,0
2002-05-01,2002,5,2002-05-01,-0.11614906452417106,0.03719868089973091,-1.705235465506231,-2.4722865015410926,-1.5698387593033047,0.022306224552524363,-0.10293660750036127,0.3112363373257056,0
2002-06-01,2002,6,2002-06-01,0.7093792941267036,0.06445454972503784,-1.7905714898150942,-3.01563952096788,-2.534559875960637,0.09795768243300534,-0.03251331242932087,0.3780085919215352,0
2002-07-01,2002,7,2002-07-01,1.1090724418014575,0.09479068597867679,-2.455999945517328,-3.6719217667429596,-3.649910459450254,0.1627821383007826,0.022089648381803807,0.4223052411607894,0
2002-08-01,2002,8,2002-08-01,0.6139966048683045,0.10715965036148284,-2.0212914373578785,-3.345843974805982,-4.564468604028835,0.23926786780025627,0.0825124530638013,0.47074603071331633,0
2002-09-01,2002,9,2002-09-01,1.3117186607890596,0.1137858230028772,-1.8657626266665877,-3.563341278427374,-5.329658644921026,0.34658737576210796,0.2029349801287223,0.5033543907584905,0
2002-10-01,2002,10,2002-10-01,0.3269057564276511,0.13699983974899438,-2.8007407908427555,-4.57829361835742,-6.202639629258878,0.46224644434386053,0.320870477918611,0.5409869705791519,0
2002-11-01,2002,11,2002-11-01,1.10982371426456,0.16145725449879267,-3.1567762340929897,-5.2355957412380185,-7.072577273281788,0.6154001041984306,0.4854590745408668,0.6044303601960114,0
2002-12-01,2002,12,2002-12-01,1.2539068746082025,0.16252317799418425,-2.8589253939757864,-5.8919931739111036,-8.092112958059671,0.7635599307625505,0.6375606311814553,0.6637311987877363,0
2003-01-01,2003,1,2003-01-01,0.8440207973235753,0.19990274202564517,-3.3506130170836106,-5.747969877870393,-9.081241224395988,0.8258810078094688,0.7254819047410991,0.6771761855000349,0
2003-02-01,2003,2,2003-02-01,1.009232693961866,0.23708833554882477,-3.2825695324900517,-5.9380139899670334,-10.162532864467,0.8823691103628897,0.7817361589412628,0.6956219496610319,0
2003-03-01,2003,3,2003-03-01,0.7702449376710427,0.21666714956750033,-2.7143645018855986,-5.64417306323317,-10.932111443070337,0.9113747907092509,0.7855300118559247,0.7241381292869735,0
2003-04-01,2003,4,2003-04-01,1.5957530250011676,0.20955013747873275,-2.973174655452615,-5.819691095805181,-11.43318361270659,0.8978635409410338,0.7484502329351226,0.7167519829147548,0
2003-05-01,2003,5,2003-05-01,1.8463267114113622,0.20456296995116147,-3.2850710054079713,-6.220351421369376,-11.837094549226531,0.8210250062655862,0.6463834187361859,0.6618897317615986,0
2003-06-01,2003,6,2003-06-01,1.6707309270276587,0.21549443012209046,-2.685917982904459,-5.956820133409628,-12.220871147927108,0.7366810534026063,0.549302886473112,0.6161716537971381,0
2003-07-01,2003,7,2003-07-01,1.5592009016355721,0.18172840514691624,-1.8325756183742932,-4.875186863531657,-12.095857737533791,0.6923431129681062,0.5264019989556505,0.578810728776137,0
2003-08-01,2003,8,2003-08-01,1.1706013198317438,0.15320483829850606,-1.2968052380213613,-4.699116390241382,-11.902224875962458,0.6413330936263109,0.5051540263353537,0.5405939921058489,0
2003-09-01,2003,9,2003-09-01,0.9097998389360459,0.13958138306844192,-0.7444072461534266,-4.0598416609356125,-11.50312638781429,0.5728233705538653,0.4455723220838378,0.5040445834250497,0
2003-10-01,2003,10,2003-10-01,1.2455643598247947,0.1388228668863513,-0.32324257801384104,-3.2915241698074076,-10.916246736758305,0.5034862818878147,0.3960036248562502,0.47918555866190643,0
2003-11-01,2003,11,2003-11-01,0.8782592051885307,0.14611513988887334,-0.4779773005843285,-3.358388094445279,-10.827869112809058,0.4083104625014429,0.34058779798066435,0.4384707495103843,0
2003-12-01,2003,12,2003-12-01,0.4046202123032604,0.12248210786041452,-1.2824169100482312,-2.5585861518422615,-10.62007234491849,0.3298072527524275,0.3035183351054151,0.40361292953187905,0
2004-01-01,2004,1,2004-01-01,0.2077114702743108,0.12434486471573761,-0.1091103344237008,-2.057674253317222,-10.319651137140117,0.3021319918313312,0.2906017165228112,0.3912326790043009,0
