ACCESS-ESM1-5,CanESM5,CESM2,MPI-ESM1-2-LR
26.48090957951405,25.797981318797923,27.207270415978115,27.252125293350353
25.97736535762896,25.41933763103157,26.748278963694624,26.302200587997728
25.440107354543805,25.038747665911245,26.250117868114167,25.244633118123748
24.957238205462787,24.518357445667792,25.685266055288388,25.379933494018022
24.63577755173831,24.43819988337144,25.306214430941395,25.810008011803767
23.994173064800492,24.4511759698233,25.303917107617114,25.634389586031535
23.647918784679106,24.33168374839967,25.19944654699045,25.52458119531915
23.92645716571423,24.778148854213548,25.058653227116555,25.669182859795786
24.315717168107973,24.97221433450331,26.046375484981592,25.74355607496589
24.962131327904697,25.222463057757327,26.698851367776523,26.34454730702666
25.58305517407083,25.85406689508592,27.196859244577816,26.92343099114725
26.04855917041431,25.92072415378955,27.753984648511477,27.254322414220802
26.454771566315014,25.97662264858887,27.688969252579366,26.412424750293138
26.856722832227028,25.814157835302357,27.30694388847421,25.489014713017006
26.9305869343725,25.513582795295246,26.46264885913918,24.555470361247632
26.983395787055773,25.292840330378983,25.90928708377821,24.132105491267968
27.08203637449019,25.380495111589628,26.241695547087247,24.48852972434199
26.890164773641406,25.616451569354844,26.59523213273076,24.324737667083475
26.808985850800262,25.53960318465788,26.701749949607052,23.618735108840927
26.766591635631116,25.67181096393613,26.553270343697516,23.47440957196033
27.111119958949473,26.047008201053856,26.53639860732302,23.787045634967377
27.380799984453397,26.26242438920591,27.2911526729705,24.411631513056044
26.694393211536,26.94399656229482,27.807852908079965,24.879518592762057
27.171829106124775,27.325688027741883,28.04363954930547,25.326672033144142
27.43778352508662,27.178343698195192,27.673818793340903,25.592248971542947
27.349619428449166,26.78454888268079,27.167333159790886,25.05292218004396
27.116055671311006,26.566786195383322,26.56727106259145,24.228796330719234
26.87906404329518,26.649678022241396,25.687808874060348,24.16676054615101
25.96017140899336,26.925110727077428,25.39357189276418,24.527194625832138
25.553503291523615,27.10324919272874,25.68361270141143,24.42185185939751
25.463867788442663,27.127850573527727,25.807915524779688,24.42892079250437
25.6911860611658,27.290751810476774,25.916026473109763,24.56151329706651
25.830026063613126,27.35516522923399,26.265951147159697,24.855858670369738
26.05695557614153,27.59216757598368,26.76963125446032,25.283522238284107
26.275123513301455,27.988539665045455,27.473001747283163,26.231892261803665
27.309114870737815,28.05662384750382,27.757726542435016,26.49836893470413
27.826735015167202,27.502009484651477,27.658384445766725,26.011775661747933
28.0246389885257,26.670005300231946,27.26709275413941,25.07039211699732
27.827733941653253,25.9674218344548,26.926236128584463,24.40562188221193
27.672552213897006,25.57075553835399,26.116802666974184,24.145264092175974
27.549246848825874,25.628209971947914,26.19871516158674,24.160153505196895
27.250088138124294,25.743770558803728,26.435089038259747,23.994774008356796
26.937412177606987,25.642198788089253,26.623817448516192,23.970913361354008
26.856553724592246,25.817129686613676,26.856648558581487,23.979749314259283
27.185046803349227,26.071562588157693,26.92654448993486,24.57076015315207
27.38674347083423,26.152844237775483,27.375953818734647,25.229414869633995
27.539629000946192,26.807090844351258,27.781941769794866,25.657567026157253
27.934813675653324,26.511601989360475,27.83968547622945,25.701016391886768
28.388555611832228,26.1412463935235,28.01978178985369,25.34830979865577
28.029107012722324,25.567807735842056,27.330098180564775,24.74404740389521
27.34244189505226,25.02281921969439,25.985061078399568,23.797074305644575
